total_consumption,sun_radiation_north,adjusted_radiation,heater-2_lag_1,mean_room_temperature,is_weekend,hvac_temp_interaction,wind_x,wind_speed,temp_diff,sun_radiation_west,time,total_hvac_consump,hvac-1,hvac_heater_interaction,sun_radiation_perpendicular,total_consumption_lag_1,hvac-2_lag_1,heater-1,outside_temperature,clouds,hvac-1_lag_1,wind_y,wind_temp_interaction,solar_temp_interaction,wind_direction_radians,hvac-2,heater-2,dominant_radiation,total_solar_radiation,month,sun_radiation_south,day_of_week,temp_diff_lag_1,sun_radiation_east,heater-1_lag_1,wind_direction,heater_temp_interaction,hour_sin,hour_cos,hour_sin,hour_cos
92.58333412806194,77.51724137931035,-133789.9655172414,21.399999618530277,19.54150439225965,True,713.9162962820501,2.4625450319448157,7.2,-12.89150439225965,77.6896551724138,10,36.533333460489914,18.200000762939453,2047.693364849091,739.9655172413793,94.26666768391928,18.299999872843426,34.950000286102295,6.65,100.0,18.200000762939453,6.76578686965854,140.69883162426947,26408.65857369131,1.2217304763960306,18.333332697550457,21.100000381469727,599.4137931034483,1351.4137931034484,3,599.4137931034483,6,-13.992674474318825,596.7931034482758,36.36666742960612,70.0,1095.301334231515,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387
95.20000012715657,90.6896551724138,-139030.13793103446,21.100000381469727,19.99359546707736,True,729.0997915353562,2.4625450319448157,7.2,-11.423595467077359,92.51724137931036,11,36.46666717529297,18.200000762939453,2141.8089048512775,804.0344827586207,92.58333412806194,18.333332697550457,38.03333282470703,8.57,100.0,18.200000762939453,6.76578686965854,143.95388736295698,28077.90237904112,1.2217304763960306,18.26666641235352,20.70000012715657,757.7241379310345,1404.3448275862067,3,757.7241379310345,6,-12.89150439225965,463.41379310344826,34.950000286102295,70.0,1174.2904994727253,0.258819045102521,-0.9659258262890682,0.258819045102521,-0.9659258262890682
95.03333218892416,97.86206896551724,-129683.1724137931,20.70000012715657,20.24700083287226,True,741.715102190955,3.600000000000001,7.2,-10.787000832872259,103.6896551724138,12,36.63333193461101,18.299999237060547,2139.3865942976213,832.448275862069,95.20000012715657,18.26666641235352,37.96666717529297,9.46,100.0,18.200000762939453,6.235382907247958,145.77840599668028,26522.174746177636,1.0471975511965976,18.333332697550457,20.433333079020183,846.448275862069,1309.9310344827586,3,846.448275862069,6,-11.423595467077359,261.9310344827586,38.03333282470703,60.0,1182.4248537888186,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
92.35833215713501,98.86206896551724,-124193.79310344826,20.433333079020183,20.4166572837366,True,745.8885357147283,2.8148257795702545,8.23,-9.876657283736602,188.1379310344828,13,36.53333282470703,18.233333587646484,2039.4732805506392,835.9655172413793,95.03333218892416,18.333332697550457,35.39999961853027,10.54,100.0,18.299999237060547,7.733670269068026,168.02908944515224,25612.344551115086,1.2217304763960306,18.299999237060547,20.424999713897705,859.7931034482758,1254.4827586206895,3,859.7931034482758,6,-10.787000832872259,107.6896551724138,37.96666717529297,70.0,1139.7598792350066,-0.25881904510252035,-0.9659258262890684,-0.25881904510252035,-0.9659258262890684
90.16666539510092,93.86206896551724,-137292.5172413793,20.424999713897705,20.45677616139253,True,751.4455568521101,4.630000000000001,9.26,-9.35677616139253,401.4827586206897,14,36.733332316080734,18.399999618530277,1962.7843807474778,817.0689655172414,92.35833215713501,18.299999237060547,33.0,11.1,100.0,18.233333587646484,8.0193952390439,189.42974725449483,28369.316099404252,1.0471975511965976,18.333332697550457,20.433333079020183,795.5862068965517,1386.7931034482758,3,795.5862068965517,6,-9.876657283736602,95.86206896551724,35.39999961853027,60.0,1093.073734354647,-0.5000000000000001,-0.8660254037844386,-0.5000000000000001,-0.8660254037844386
88.39999961853027,82.6896551724138,-137405.17241379307,20.433333079020183,20.38732034350435,True,744.1371925379087,3.345000000000001,6.69,-9.03732034350435,563.0689655172414,15,36.5,18.233333587646484,1894.349986076355,766.8965517241379,90.16666539510092,18.333332697550457,31.5,11.35,100.0,18.399999618530277,5.7937099513178945,136.3911730980441,28296.194614691376,1.0471975511965976,18.26666641235352,20.399999618530277,659.3103448275862,1387.9310344827584,3,659.3103448275862,6,-9.35677616139253,82.86206896551724,33.0,60.0,1058.1019180507303,-0.7071067811865475,-0.7071067811865477,-0.7071067811865475,-0.7071067811865477
87.34166622161865,65.51724137931035,-120489.8275862069,20.399999618530277,20.286099868996278,True,737.7378344820089,1.1617063085917645,6.69,-9.116099868996278,623.2758620689656,16,36.36666679382324,18.100000381469727,1853.7908190059661,666.3103448275863,88.39999961853027,18.26666641235352,30.574999809265137,11.17,100.0,18.233333587646484,6.5883638676516725,135.7140081235851,24689.582581938746,1.3962634015954636,18.26666641235352,20.399999618530277,623.2758620689656,1217.0689655172414,3,463.5862068965517,6,-9.03732034350435,64.6896551724138,31.5,80.0,1034.0839292142857,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004
87.63333320617677,42.172413793103445,-80988.8275862069,20.399999618530277,20.09508087252577,True,732.8006132628849,2.8148257795702545,8.23,-9.60508087252577,505.31034482758616,17,36.4666665395101,18.13333384195964,1865.8777712716003,461.3103448275862,87.34166622161865,18.26666641235352,30.766667048136394,10.49,100.0,18.100000381469727,7.733670269068026,165.3825155808871,16439.16202137246,1.2217304763960306,18.333332697550457,20.399999618530277,505.31034482758616,818.0689655172414,3,229.24137931034485,6,-9.116099868996278,41.34482758620689,30.574999809265137,70.0,1028.1983046442353,-0.9659258262890683,-0.25881904510252063,-0.9659258262890683,-0.25881904510252063
89.13333384195963,15.724137931034482,-23596.137931034486,20.399999618530277,19.91784362809525,True,723.6816644842181,2.4625450319448157,7.2,-10.527843628095251,168.0,18,36.33333396911621,18.100000381469727,1918.4000289493135,134.89655172413794,87.63333320617677,18.333332697550457,32.500000635782875,9.39,100.0,18.13333384195964,6.76578686965854,143.4084741222858,4747.315005427393,1.2217304763960306,18.233333587646484,20.299999237060547,168.0,238.34482758620692,3,40.55172413793103,6,-9.60508087252577,14.06896551724138,30.766667048136394,70.0,1051.6621410307444,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
93.12500095367432,0.0,-0.0,20.299999237060547,19.730115411745174,True,715.5455390031361,2.2881147588487245,6.69,-11.040115411745175,0.0,19,36.266667683919266,18.066666920979817,2062.0622777557373,0.0,89.13333384195963,18.233333587646484,36.42500019073486,8.69,100.0,18.100000381469727,6.286543633057727,131.99447210457524,0.0,1.2217304763960306,18.200000762939453,20.433333079020183,0.0,0.0,3,0.0,6,-10.527843628095251,0.0,32.500000635782875,70.0,1121.8214775317376,-0.9659258262890684,0.2588190451025203,-0.9659258262890684,0.2588190451025203
